LibrisCN_elekt;LibrisID_elekt;Status;url;epub;Omslagsbild
20915437;;LinkHld;https://litteraturbanken.se/författare/GustafssonR/titlar/Spelmannen/info;;
21640796;;LinkHld;https://litteraturbanken.se/författare/BechmanH/titlar/UrMinPortfölj/info;;
21640798;;LinkHld;https://litteraturbanken.se/författare/BruzeliusJ/titlar/Stockholmsinteriörer1/info;;
21737422;;LinkHld;https://litteraturbanken.se/författare/EnerothC/titlar/NyaHumoreskerOchSkizzer/info;;
20915461;;LinkHld;https://litteraturbanken.se/författare/ForssmanE/titlar/SexSmåBerättelser/info;;
21645806;;LinkHld;https://litteraturbanken.se/författare/EnerothC/titlar/HumoreskerTillLandsOchSjös/info;;
21805659;;LinkHld;https://litteraturbanken.se/författare/WichmannKE/titlar/DiktOchDrapa/info;;
19959919;;LinkHld;https://litteraturbanken.se/författare/ReuterOM/titlar/Dikter1881/info;;
19959617;;LinkHld;https://litteraturbanken.se/författare/ÅbergJO/titlar/EleonoraLubomirski/info;;
20036326;;LinkHld;https://litteraturbanken.se/författare/NordensvanG/titlar/Figge/info;;
20052956;;LinkHld;https://litteraturbanken.se/författare/BacklundG/titlar/ProfessorPlusqvamperfectum/info;;
20053485;;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/SaganOmHästen/info;;
20036379;;LinkHld;https://litteraturbanken.se/författare/HedenstiernaA/titlar/ISvenskaBondehem/info;;
20059279;;LinkHld;https://litteraturbanken.se/författare/LindmanV/titlar/Dikter1885/info;;
20036332;;LinkHld;https://litteraturbanken.se/författare/EnerothC/titlar/IGungstolarOchSoffhörn/info;;
20097866;;LinkHld;https://litteraturbanken.se/författare/LundqvistJ/titlar/HullerOmBuller/info;;
;20174526;LinkHld;https://litteraturbanken.se/författare/OxenstiernaMGL/titlar/VikingarnePåRöd/info;;
;20172384;LinkHld;https://litteraturbanken.se/författare/NordensvanG/titlar/HvadFiggeBlef/info;;
21890338;;LinkHld;https://litteraturbanken.se/författare/NordensvanG/titlar/Lifsuppgifter/info;;
21906343;;LinkHld;https://litteraturbanken.se/författare/KjellstedtH/titlar/Böljeslag/info;;
22430416;;LinkHld;https://litteraturbanken.se/författare/BruzeliusJ/titlar/Stockholmsinteriörer3/info;;
21892063;;LinkHld;https://litteraturbanken.se/författare/NervanderE/titlar/FinskaBilder/info;;
22459580;;LinkHld;https://litteraturbanken.se/författare/BondesonA/titlar/HallingsAnna/info;;
22697883;;LinkHld;https://litteraturbanken.se/författare/KlinckowströmRM/titlar/LedigaStunders/info;;
22699997;;LinkHld;https://litteraturbanken.se/författare/ÖdmanP/titlar/IPrestgården/info;;
22430410;;LinkHld;https://litteraturbanken.se/författare/GoveniusLJ/titlar/ÄdlingenAfFolket/info;;
19935012;;LinkHld;https://litteraturbanken.se/författare/AlfthanJ/titlar/MagnetenPåMalta/info;;
19935014;;LinkHld;https://litteraturbanken.se/författare/GoveniusLJ/titlar/ModOchBelöning/info;;
22430404;;LinkHld;https://litteraturbanken.se/författare/PfeifferS/titlar/SofieHagman/info;;
22549007;;LinkHld;https://litteraturbanken.se/författare/GyllenhaalA/titlar/FrånSvenskaHem/info;;
;4dfmwr2v2nbxj0z9;LinkHld;https://litteraturbanken.se/författare/FrykholmS/titlar/LyckansHägringar/info;;
20796829;;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/SnöflingorIJuletid/info;;
20698367;;LinkHld;https://litteraturbanken.se/författare/WåhlinA/titlar/Dikter/info;;
;r4b12r5qp045c00l;LinkHld;https://litteraturbanken.se/författare/MattssonS/titlar/Porträttet/info;;
;p2jxqltdms1w8fzj;LinkHld;https://litteraturbanken.se/författare/EngströmT/titlar/SömnOchUppvaknande/info;;
;t6n5550brwx6f6m4;LinkHld;https://litteraturbanken.se/författare/GustafssonR/titlar/Amerikanskan/info;;
;r4l04kfspq2xn8hx;LinkHld;https://litteraturbanken.se/författare/CarlénO/titlar/BirgerUlfssonsLöfte/info;;
;4jb4wpp22j8jr511;LinkHld;https://litteraturbanken.se/författare/RunebergJL/titlar/Sweaborg/info;;
;t77wzwz3rh2jwl0l;LinkHld;https://litteraturbanken.se/författare/WesterstrandP/titlar/Dikter/info;;
;n2vgfrhhl0t85qbv;LinkHld;https://litteraturbanken.se/författare/SegerstedtA/titlar/Sagor/info;;
;ftnh0kw9c1sp6b44;LinkHld;https://litteraturbanken.se/författare/StrandbergCVA/titlar/SamladeVitterhetsarbeten2/info;;
;9phn8vt57hj8qt8k;LinkHld;https://litteraturbanken.se/författare/SchwartzMS/titlar/EttHämndensOffer/info;;
;hwqk2rlvfklnp2fd;LinkHld;https://litteraturbanken.se/författare/StrandbergCVA/titlar/SamladeVitterhetsarbeten3/info;;
;7mf2bh995gm5xk0p;LinkHld;https://litteraturbanken.se/författare/SilfverstopleGL/titlar/Dikter/info;;
;jwcrk537gb40vqlq;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/EsaiasTegnér/info;;
;p2jxxj4lmp8jdtrd;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/EttLappfrieri/info;;
;lzfsdt41jkq4k88x;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/LjungbyHorn/info;;
;zbs65zd8w0qb272h;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/SlagetVidLützen/info;;
;6k1jcl8d4x2s9d97;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/DenNamnkunnigeBonden/info;;
;x9ckx3x4v48fbb13;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/VackraTaflorFörSnälla/info;;
;hv2rpr1hf6tk05h0;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/SagorWidJulbrasan/info;;
;zbdpd9ncwm72d5d3;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/GrisenVidStättan/info;;
;s5m42s69qpm3jk93;LinkHld;https://litteraturbanken.se/författare/StrussenfeltU/titlar/Bröderne/info;;
;9nq1pdqx71dsd5mp;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/SoldatensSon/info;;
;zbs94l1mws86q53c;LinkHld;https://litteraturbanken.se/författare/RidderstadCF/titlar/Drabanten/info;;
;6ldj3mhq43znj7qn;LinkHld;https://litteraturbanken.se/författare/SchwartzMS/titlar/Egennyttan/info;;
;1f7ddnb7z655hrf9;LinkHld;https://litteraturbanken.se/författare/SchwartzMS/titlar/Flickan/info;;
;3h930sfs1d2dnpwb;LinkHld;https://litteraturbanken.se/författare/RydbergCH/titlar/EnMillionAnekdoter/info;;
;v7pbb4hjs4fnrbr9;LinkHld;https://litteraturbanken.se/författare/SchwartzMS/titlar/ViljaÄrKunna1915/info;;
;s60mw91nqc14hd8z;LinkHld;https://litteraturbanken.se/författare/SjöborgJG/titlar/DenÄfwentyrligaFärden/info;;
;zc5bcxggw5xb6bfm;LinkHld;https://litteraturbanken.se/författare/SchwartzMS/titlar/HanSkallGiftaSig/info;;
;bqjpqtp681qdvxn0;LinkHld;https://litteraturbanken.se/författare/SchwartzMS/titlar/RäddandeEngel/info;;
;zc5sg3fjwdlgxvpz;LinkHld;https://litteraturbanken.se/författare/StarbäckCG/titlar/Svantepojken/info;;
;lzf21hjsjnbn94vd;LinkHld;https://litteraturbanken.se/författare/SchwartzMS/titlar/TvenneFamiljemödrar1915/info;;
;r5z46zjqpxm36c61;LinkHld;https://litteraturbanken.se/författare/SchwartzMS/titlar/VändBladet/info;;
;kzrd18tshtc8784c;LinkHld;https://litteraturbanken.se/författare/StarbäckCG/titlar/GrafvensSon/info;;
;gvns8ft9d2c3643s;LinkHld;https://litteraturbanken.se/författare/SchwartzMS/titlar/Arbetet/info;;
;r5z3h4kfp7blz24x;LinkHld;https://litteraturbanken.se/författare/SchirmerA/titlar/Slafbaronerna/info;;
;zc68kq1bw79zrvkm;LinkHld;https://litteraturbanken.se/författare/StrömbergBJGL/titlar/Bidrag/info;;
;xb49bqz1vnzc97q6;LinkHld;https://litteraturbanken.se/författare/SchwartzMS/titlar/TreNyaBerättelser/info;;
;w937r4s4tzjn8zfh;LinkHld;https://litteraturbanken.se/författare/SchwartzMS/titlar/BördOchBildning/info;;
;r5zvlccwpgs13n12;LinkHld;https://litteraturbanken.se/författare/SanderF/titlar/Karlvagnen/info;;
;p3w23929mpvmr100;LinkHld;https://litteraturbanken.se/författare/SchwartzMS/titlar/SkuldOchOskuld/info;;
;2g8fh4l4050v2x7l;LinkHld;https://litteraturbanken.se/författare/SchwartzMS/titlar/Ungdomsminnen/info;;
;t724j6kxrs51km5t;LinkHld;https://litteraturbanken.se/författare/StrömbergT/titlar/InvalidensSaga/info;;
;v83jcwgrsxbbxqps;LinkHld;https://litteraturbanken.se/författare/SundlerA/titlar/DetRoligaSpöket/info;;
;zc6mfq4gw4932qs2;LinkHld;https://litteraturbanken.se/författare/SundeborgLT/titlar/DenLycklige/info;;
;w94zg8s4tj1mlg28;LinkHld;https://litteraturbanken.se/författare/StrandbergCVA/titlar/SamladeVitterhetsarbeten4/info;;
;6lfcq1mr4nfvxchj;LinkHld;https://litteraturbanken.se/författare/StrussenfeltU/titlar/EnMisantrop/info;;
;p3wj6mspmt30wv8p;LinkHld;https://litteraturbanken.se/författare/StarbäckCG/titlar/LifknektensBerättelser/info;;
;xb5lfgxdvcbsk2d0;LinkHld;https://litteraturbanken.se/författare/SundlerA/titlar/DygdensBelöning/info;;
;7mgdqm6q5mr6hn3s;LinkHld;https://litteraturbanken.se/författare/StrussenfeltU/titlar/Svedenborgs1/info;;
;7mgwk4nl5s6z09wb;LinkHld;https://litteraturbanken.se/författare/StålbergW/titlar/Resan/info;;
;7mgwv6b65g9bzd0b;LinkHld;https://litteraturbanken.se/författare/SäfströmA/titlar/Skymningsqvitter/info;;
;2g9d04v20tglr38p;LinkHld;https://litteraturbanken.se/författare/StålbergW/titlar/GamlaDaddas/info;;
;4jcsp6j32xnw98sf;LinkHld;https://litteraturbanken.se/författare/SydowJL/titlar/Qväden/info;;
;kzsq3bsmh92k73xh;LinkHld;https://litteraturbanken.se/författare/StrussenfeltU/titlar/Svedenborgs2/info;;
;crlfxvdg98xkpb7z;LinkHld;https://litteraturbanken.se/författare/StrandbergCVA/titlar/SamladeVitterhetsarbeten5/info;;
;xb53kzz2vnpn74wl;LinkHld;https://litteraturbanken.se/författare/StrussenfeltU/titlar/SverigesFörste/info;;
;5kdtj79b3blfwhf6;LinkHld;https://litteraturbanken.se/författare/StålbergW/titlar/TreHistoriska/info;;
;6lfvtnq64smzrwkh;LinkHld;https://litteraturbanken.se/författare/SätherbergH/titlar/DikterÄldre2/info;;
;q4zdc68xn6tj48cm;LinkHld;https://litteraturbanken.se/författare/SätherbergH/titlar/DikterÄldre2/info;;
22548592;;LinkHld;https://litteraturbanken.se/författare/Sturzen-BeckerOP/titlar/BruntOchRosenrödt/info;;
;5kch2h6z3hd4w9c3;LinkHld;https://litteraturbanken.se/författare/SchwartzMS/titlar/DenRätta/info;;
;6lf8r71d4wgv0k4b;LinkHld;https://litteraturbanken.se/författare/StrandbergCVA/titlar/SamladeVitterhetsarbeten1/info;;
;n2vh26hxlw3gb3lc;LinkHld;https://litteraturbanken.se/författare/SparreP/titlar/Dikter/info;;
;t71t2f6wrhbnpwhj;LinkHld;https://litteraturbanken.se/författare/RunebergJL/titlar/Fosterlandet/info;;
;p2kr0jxfm8c1hb46;LinkHld;https://litteraturbanken.se/författare/StrussenfeltU/titlar/EnÅskvigg/info;;
;zbsnfsdzwhkb4vgn;LinkHld;https://litteraturbanken.se/författare/RisbergE/titlar/EnCarlsbaderSkizz/info;;
;s5nv34l4q8drc4jn;LinkHld;https://litteraturbanken.se/författare/StrussenfeltU/titlar/Arfgodset/info;;
;fs8rmhxhchzrnbsd;LinkHld;https://litteraturbanken.se/författare/ThomassonP/titlar/EnFiradFlicka/info;;
;x9s37plkvdmzcwk2;LinkHld;https://litteraturbanken.se/författare/TrolleH/titlar/FrånFlottansHufvudstation/info;;
;t6pw59bqr6brn5zv;LinkHld;https://litteraturbanken.se/författare/StrussenfeltU/titlar/Templet/info;;
;6k28ftd94xfpxg1d;LinkHld;https://litteraturbanken.se/författare/SchwartzMS/titlar/Författarinnan/info;;
;6k2cvdrf4qrwrpx7;LinkHld;https://litteraturbanken.se/författare/WennbergF/titlar/Handtverkaren2/info;;
;1dw38w9kzzl6z49q;LinkHld;https://litteraturbanken.se/författare/SchwartzMS/titlar/SkildringarUrFamiljelifvet/info;;
;6k2lrrbq4bftbcpv;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/Melusina1868/info;;
;bp519h5689hp2knf;LinkHld;https://litteraturbanken.se/författare/EhrenborgPosseB/titlar/GossenIFattigskolan/info;;
;3gz5bv5q1rsmgwhc;LinkHld;https://litteraturbanken.se/författare/SchwartzMS/titlar/Novelletter/info;;
;s5m14pk5q14kz7r4;LinkHld;https://litteraturbanken.se/författare/ThomassonP/titlar/KungOscar/info;;
;m11pwg53krvqzv3z;LinkHld;https://litteraturbanken.se/författare/WettergrundJ/titlar/ValdaBerättelser1/info;;
;xbb045fnv680tcvj;LinkHld;https://litteraturbanken.se/författare/WetterberghCA/titlar/WaldemarsborgsFideicommiss/info;;
;r4l34jf4pr0kk1bj;LinkHld;https://litteraturbanken.se/författare/StrussenfeltU/titlar/DetSvenskaLejonets/info;;
;t6dqt01nrqwmcxb6;LinkHld;https://litteraturbanken.se/författare/GrafströmAA/titlar/AlbumFörBazaren/info;;
;cq6lf39094mr7b64;LinkHld;https://litteraturbanken.se/författare/JolinJ/titlar/SmålandsPetter/info;;
;n1h0w0ndllb7xpqk;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/Hofpredikanten/info;;
;v80kldl5sjh4xpd0;LinkHld;https://litteraturbanken.se/författare/ÅslundD/titlar/PoetiskaUngdomssynder/info;;
;lzftrrxsjxmxx5jj;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/EnSmålandsflicka/info;;
;4hpwkpjk2g2p0qbc;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/DenSvartaOchDenHvitaRosen/info;;
;5jq25f2m3m5bg5fn;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/AfhandlingOmBorddansen/info;;
22549252;;LinkHld;https://litteraturbanken.se/författare/EichhornC/titlar/Isblomman/info;;
;n1hcm0rllzncqb3d;LinkHld;https://litteraturbanken.se/författare/EhrenborgPosseB/titlar/DenFaderlösa/info;;
;kxd8x70gh5qlv57n;LinkHld;https://litteraturbanken.se/författare/MüllerD/titlar/EttLitetAlmträd/info;;
;xbbk9x9mvb56jg8g;LinkHld;https://litteraturbanken.se/författare/ÅslundD/titlar/TaflorOchBerättelser/info;;
;2fx4cqlr0q6txqzh;LinkHld;https://litteraturbanken.se/författare/StrussenfeltU/titlar/DenTystaEden/info;;
;kxds0b8phlpkv8z2;LinkHld;https://litteraturbanken.se/författare/SchwartzMS/titlar/Förtalet/info;;
;kx4fg5tbhn76vqsl;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/Brödsmulor/info;;
;drt4w31dbqwlmjd7;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/SmåttOchGodt/info;;
;lz5czzphjd71s3l0;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/FriskyttensKalender1856/info;;
;lz5c050njjlwhf0z;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/EttÅrAfEnVattendroppes/info;;
;5jlwm9003vfchw1l;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/SnögubbensSagor/info;;
;ftmrxq5scsqt2lld;LinkHld;https://litteraturbanken.se/författare/RussbergJA/titlar/DenUnderbaraSpegeln/info;;
;l0sl8rpdj2v2jhx5;LinkHld;https://litteraturbanken.se/författare/RunebergJL/titlar/Nadeschda1851/info;;
;t71th8jwrbrn4m3g;LinkHld;https://litteraturbanken.se/författare/RunebergJL/titlar/SmåBerättelser1856/info;;
;7mf760tz5rclmqzt;LinkHld;https://litteraturbanken.se/författare/RobertssonS/titlar/EnVinter/info;;
;7mf7c7t753gfqhpk;LinkHld;https://litteraturbanken.se/författare/RosénJM/titlar/HvadManMinstVäntar/info;;
;r5z3crvpp2p9gjd1;LinkHld;https://litteraturbanken.se/författare/SchartauIE/titlar/SångTillMittFosterland/info;;
;m1tzdbcpkshg3lmd;LinkHld;https://litteraturbanken.se/författare/SchultzJG/titlar/MagisterLingqvist/info;;
;2g8ds4f60txddk1g;LinkHld;https://litteraturbanken.se/författare/TopeliusZ/titlar/EnBarndomsdag/info;;
;2fmbbq8k04tttgc8;LinkHld;https://litteraturbanken.se/författare/SanderF/titlar/DenFallandeStjernan/info;;
;3h93vvpj14lrwc9c;LinkHld;https://litteraturbanken.se/författare/RusénLE/titlar/BilderOchMinnen1/info;;
;9phms07g7tk88j4h;LinkHld;https://litteraturbanken.se/författare/SandströmerC/titlar/EnFlärdfullQvinna/info;;
;xb4x4d42v7m8bhxg;LinkHld;https://litteraturbanken.se/författare/RunebergC/titlar/SmåDiktförsök/info;;
;dslfbv3lbnmtql5z;LinkHld;https://litteraturbanken.se/författare/SandahlAG/titlar/Dikter/info;;
;5kchrdj535z20p0k;LinkHld;https://litteraturbanken.se/författare/SchéeleAA/titlar/VildaBlomster1/info;;
;1f7v4m9xzf2r3lx2;LinkHld;https://litteraturbanken.se/författare/SkoglundDCA/titlar/SmärreDikter/info;;
;r5zl5jfzpkjq5stt;LinkHld;https://litteraturbanken.se/författare/SparrmanGL/titlar/EnMinneskrans/info;;
;kzsm4cfjhbrntth4;LinkHld;https://litteraturbanken.se/författare/StrandbergCVA/titlar/SkönhetensBlommor/info;;
;4jbhlpb329nx197w;LinkHld;https://litteraturbanken.se/författare/SederholmT/titlar/SmärreDikter/info;;
;hwqk1j88f7tkk7bw;LinkHld;https://litteraturbanken.se/författare/StjernströmJ/titlar/Hjertat/info;;
;p3wjrgwqmd1851vj;LinkHld;https://litteraturbanken.se/författare/SegerstedtA/titlar/FörDeUnga/info;;
;w937gvfztv14zn6b;LinkHld;https://litteraturbanken.se/författare/SchaarHF/titlar/EnGammalSkuld/info;;
;zc50wvg9w89df6v8;LinkHld;https://litteraturbanken.se/författare/SandbergF/titlar/Hemmets/info;;
;bqj43zww8fm9hfs3;LinkHld;https://litteraturbanken.se/författare/SegerstedtA/titlar/TioSagor/info;;
;kzrcbhhthz89h574;LinkHld;https://litteraturbanken.se/författare/SegerstedtA/titlar/NioSagor/info;;
;t71n8z06rsl3frlm;LinkHld;https://litteraturbanken.se/författare/StahreGW/titlar/Vindspel/info;;
22548496;;LinkHld;https://litteraturbanken.se/författare/SegerstedtA/titlar/Berättelser/info;;
;s60lk24dq3r2df53;LinkHld;https://litteraturbanken.se/författare/SegerstedtA/titlar/TioNyaSagor/info;;
;4jbzx29z2vbrg88m;LinkHld;https://litteraturbanken.se/författare/StengårdP/titlar/Paradisminnen/info;;
;5kchzzml3lc92gqp;LinkHld;https://litteraturbanken.se/författare/SchwartzMS/titlar/BladFörVinden/info;;
;r50f78n8p00nqjh8;LinkHld;https://litteraturbanken.se/författare/StålbergW/titlar/TvenneGiftermål/info;;
22548555;;LinkHld;https://litteraturbanken.se/författare/SätherbergH/titlar/Blomsterkonungen/info;;
;p3xc7jxwm0ln70hb;LinkHld;https://litteraturbanken.se/författare/SvedeliusWE/titlar/Afskedsord/info;;
;4jcx5vdt26325bqj;LinkHld;https://litteraturbanken.se/författare/ThomassonP/titlar/JägarensRos/info;;
;crl464dz9c0k3jh5;LinkHld;https://litteraturbanken.se/författare/ThomassonP/titlar/CarlXVSomJägare/info;;
;p3xgj6g8m0sgf95d;LinkHld;https://litteraturbanken.se/författare/ThomassonP/titlar/Blekingsflickan/info;;
;l0t849jmjp3td4h3;LinkHld;https://litteraturbanken.se/författare/SvedeliusWE/titlar/TalVidAftäckningen2/info;;
;3hbrrfdf1xpfdmd3;LinkHld;https://litteraturbanken.se/författare/ThiesenSA/titlar/BarnensHem/info;;
;s61gg0l3q49fxlsv;LinkHld;https://litteraturbanken.se/författare/TersmedenM/titlar/Pennteckningar/info;;
;8nh293v86vjfl4z8;LinkHld;https://litteraturbanken.se/författare/ThomassonP/titlar/KärlekensSkyddsenglar/info;;
;1f8pb993z64gfqj3;LinkHld;https://litteraturbanken.se/författare/StålbergW/titlar/GustafIII1/info;;
;t72lq9qbrmhvk0x3;LinkHld;https://litteraturbanken.se/författare/ThomassonP/titlar/EnUlf/info;;
;zc6m8cw7w69r1vtr;LinkHld;https://litteraturbanken.se/författare/StålbergW/titlar/GustafIII2/info;;
;n22p42q3l7fcp247;LinkHld;https://litteraturbanken.se/författare/TörnegrenCW/titlar/Dikter/info;;
;5kdg2z74312h95m3;LinkHld;https://litteraturbanken.se/författare/StålbergW/titlar/Christina1/info;;
;7mm8pchq5vkn1x6b;LinkHld;https://litteraturbanken.se/författare/TunelliC/titlar/Blåsippor/info;;
;jxr605zjgg09h223;LinkHld;https://litteraturbanken.se/författare/SundbladJ/titlar/SmuglarensDotter/info;;
;r50jmwxbpff10fs1;LinkHld;https://litteraturbanken.se/författare/ThomassonP/titlar/SamladeSkaldeförsök/info;;
;3hbd00rb1pklj0n9;LinkHld;https://litteraturbanken.se/författare/StålbergW/titlar/Christina2/info;;
;t72lp24gr4qrkszt;LinkHld;https://litteraturbanken.se/författare/ThomassonP/titlar/Dikter1863/info;;
;l00m114gj7sqv20c;LinkHld;https://litteraturbanken.se/författare/TrolleH/titlar/DenSvenske/info;;
;5kdzb96c3t0nws86;LinkHld;https://litteraturbanken.se/författare/ThomassonP/titlar/Troheten/info;;
;m11n0hrnkrbngnnl;LinkHld;https://litteraturbanken.se/författare/TopeliusZ/titlar/TrenneSagor/info;;
;0dd192x3x7gpmlqz;LinkHld;https://litteraturbanken.se/författare/TopeliusZ/titlar/LäsningFörBarn7/info;;
;hwwjx72vfs0drgzz;LinkHld;https://litteraturbanken.se/författare/TrolleH/titlar/CarlXII/info;;
;0dd1fnxhxxfbgsjr;LinkHld;https://litteraturbanken.se/författare/TrolleH/titlar/Hvalfångaren/info;;
;w99xb57gt3fbfhpl;LinkHld;https://litteraturbanken.se/författare/TrolleH/titlar/Dristighetens/info;;
;r55s12h6pfxkpf0x;LinkHld;https://litteraturbanken.se/författare/TidanderLGT/titlar/Blända/info;;
;0dd22m77xb51f70q;LinkHld;https://litteraturbanken.se/författare/WennbergF/titlar/SmärreStycken/info;;
;dsm21q78b22csdpb;LinkHld;https://litteraturbanken.se/författare/SätherbergH/titlar/DikterÄldreOchNyare1/info;;
;6ll881w44wlzp9x4;LinkHld;https://litteraturbanken.se/författare/WesteniusJB/titlar/EttLifsHistoria/info;;
;5kdx1w9s38v9d8dq;LinkHld;https://litteraturbanken.se/författare/ThomassonP/titlar/EnFyndigBonde/info;;
;hwwkn3xvfbjtltpf;LinkHld;https://litteraturbanken.se/författare/WetterberghCA/titlar/Sagor/info;;
;jxr9f4dggw0kcdzm;LinkHld;https://litteraturbanken.se/författare/ThomassonP/titlar/GubbenIFridhem/info;;
;w94kjhtnt5wxdjhq;LinkHld;https://litteraturbanken.se/författare/SöderbergCJ/titlar/Rimsmideri/info;;
;1ff29hjmz9xjpsns;LinkHld;https://litteraturbanken.se/författare/TopeliusZ/titlar/DramatiskaDikter1/info;;
;5kk7c83c3vf3tjnf;LinkHld;https://litteraturbanken.se/författare/WetterberghCA/titlar/Tre/info;;
;dssfxmm2bvvrlft0;LinkHld;https://litteraturbanken.se/författare/WadströmGAS/titlar/Kärleken/info;;
;bqqdhrbk80xsrbzs;LinkHld;https://litteraturbanken.se/författare/WetterberghCA/titlar/KärlekOchAffärer/info;;
;8nn9qrzs6lzk61c9;LinkHld;https://litteraturbanken.se/författare/UtterströmOP/titlar/Dikter/info;;
;crrffwm491bx9z2q;LinkHld;https://litteraturbanken.se/författare/WennbergFW/titlar/StPetersburg/info;;
;3hhqnqbn1fh5gm3k;LinkHld;https://litteraturbanken.se/författare/ÖbergLT/titlar/SvenskOchRyss/info;;
;1ffnnfbtzmcb1pxs;LinkHld;https://litteraturbanken.se/författare/ÖstergrenCL/titlar/NyaDikter/info;;
;v7p6klc9sr4x05fj;LinkHld;https://litteraturbanken.se/författare/PhilipssonJ/titlar/Tjufpojken/info;;
;q44c94dfn2wjd664;LinkHld;https://litteraturbanken.se/författare/ÖbergLT/titlar/Småroligheter1/info;;
;r55tx051pl0016dr;LinkHld;https://litteraturbanken.se/författare/WetterberghCA/titlar/HerrSimon/info;;
;t77g46sxrg524b80;LinkHld;https://litteraturbanken.se/författare/ÅkerlundPA/titlar/StimulerandeDroppar/info;;
;8nnbjwfb6svwplcv;LinkHld;https://litteraturbanken.se/författare/WettergrundJ/titlar/Småbitar1/info;;
;2ggc354n047gjz4h;LinkHld;https://litteraturbanken.se/författare/VirginAG/titlar/PoetiskaBlommor1/info;;
22548498;;LinkHld;https://litteraturbanken.se/författare/WetterberghCA/titlar/Berättelser/info;;
;4jj695nl26c1dwvs;LinkHld;https://litteraturbanken.se/författare/WetterberghCA/titlar/GustafNords1892/info;;
;kzzvhq4whfkfn6vk;LinkHld;https://litteraturbanken.se/författare/WieselgrenS/titlar/Fantasi/info;;
;5kk7bxrs3g61t6m7;LinkHld;https://litteraturbanken.se/författare/WetterberghCA/titlar/SamhälletsKärna/info;;
;7l39kc5658lszfn0;LinkHld;https://litteraturbanken.se/författare/StrussenfeltU/titlar/Paykull/info;;
;w99jwm4vtn29gng8;LinkHld;https://litteraturbanken.se/författare/ÅbergJO/titlar/Skräddarne/info;;
;v7q1xgxsshzhqs52;LinkHld;https://litteraturbanken.se/författare/ThomassonP/titlar/GudsDom/info;;
;3hhc0kh91vr5gptl;LinkHld;https://litteraturbanken.se/författare/WicksellK/titlar/Romancero/info;;
;fttqk33fc2bg375g;LinkHld;https://litteraturbanken.se/författare/WirsénCDaf/titlar/OrdTillMusiken1877/info;;
;7mmv78tl5s4vwr0q;LinkHld;https://litteraturbanken.se/författare/ÅbergJO/titlar/BanérISäcken/info;;
;0dd9zmxfx3qj1x56;LinkHld;https://litteraturbanken.se/författare/WinterR/titlar/EnSommardag/info;;
;w99z5dxtt8sg7wnv;LinkHld;https://litteraturbanken.se/författare/WettergrundJ/titlar/NyaSmåbitar/info;;
;q441q187np4wpl54;LinkHld;https://litteraturbanken.se/författare/VirginAG/titlar/EttRysktAnfall/info;;
;7mmv6jcq5prkfck3;LinkHld;https://litteraturbanken.se/författare/WästbergA/titlar/Styfmorsblommorna/info;;
;kzz66h14hcstcdb9;LinkHld;https://litteraturbanken.se/författare/ÖdmannJM/titlar/PåVillovägar/info;;
;m11pqpnhk95ljdwv;LinkHld;https://litteraturbanken.se/författare/WesterlundCA/titlar/ArnoldOchAnna/info;;
;n13dzhs2l5k0cfhn;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/Tomtebissen/info;;
;dr8khzh1bvmwfbxc;LinkHld;https://litteraturbanken.se/författare/ThomassonP/titlar/Riksdagsmannen/info;;
;8m4fxrhl6fzgm5kz;LinkHld;https://litteraturbanken.se/författare/WetterberghCA/titlar/Hemma/info;;
;crrfkcd39m5p5qd4;LinkHld;https://litteraturbanken.se/författare/WetterberghCA/titlar/Skyddslingen/info;;
;v7qx6kgrshg0mxp1;LinkHld;https://litteraturbanken.se/författare/StrömbäckKA/titlar/EnslingensJulafton/info;;
;v7qx7hzhsq7hsrrp;LinkHld;https://litteraturbanken.se/författare/StålbergW/titlar/FruStålsvärd/info;;
;n1jtq4ldlb69p1wk;LinkHld;https://litteraturbanken.se/författare/ThomassonP/titlar/DetFörloradeBarnet/info;;
;1dw69vhgzhjzrx8b;LinkHld;https://litteraturbanken.se/författare/ThomassonP/titlar/SvartaFröken2/info;;
